YYMMMDD __east(m) _north(m) ____up(m)
18OCT02 0.354064 0.563351 0.225664
18OCT03 0.354182 0.563494 0.222678
18OCT04 0.356084 0.563474 0.216702
18OCT05 0.357980 0.563791 0.217067
18OCT06 0.357124 0.562457 0.214605
18OCT07 0.345655 0.559080 0.196276
18OCT08 0.329643 0.568348 0.193137
18OCT09 0.313761 0.569541 0.188267
18OCT10 0.357542 0.563288 0.217544
18OCT11 0.359858 0.563963 0.223229
18OCT12 0.357859 0.561592 0.219226
18OCT13 0.357447 0.561023 0.235453
18OCT14 0.357354 0.561610 0.225646
18OCT15 0.355372 0.562039 0.220965
18OCT16 0.357513 0.561479 0.213972
18OCT17 0.356769 0.562024 0.220085
18OCT18 0.357499 0.562958 0.215219
18OCT19 0.358753 0.561397 0.216614
18OCT20 0.355527 0.563216 0.218760
18OCT21 0.354532 0.563934 0.220617
18OCT29 0.359981 0.560505 0.228431
18OCT30 0.356186 0.563939 0.212609
18OCT31 0.355767 0.563446 0.208593
18NOV01 0.356239 0.562092 0.218749
18NOV02 0.357971 0.561235 0.223519
18NOV03 0.357560 0.560896 0.218204
18NOV04 0.358898 0.561702 0.220351
18NOV05 0.358190 0.562488 0.215921
18NOV06 0.355843 0.565653 0.225476
18NOV07 0.356427 0.563852 0.216120
18NOV08 0.355563 0.562972 0.215106
18NOV09 0.357736 0.565293 0.222250
18NOV10 0.356726 0.563834 0.220183
18NOV11 0.355762 0.564420 0.217536
18NOV12 0.357202 0.565210 0.216929
18NOV13 0.356812 0.563434 0.219212
18NOV14 0.356939 0.563613 0.219978
18NOV15 0.353656 0.565013 0.220034
18NOV16 0.356919 0.561298 0.228362
18NOV17 0.347039 0.563652 0.179241
18NOV18 0.356671 0.562641 0.228998
18NOV19 0.355000 0.565041 0.224721
18NOV20 0.354665 0.563424 0.219244
18NOV21 0.351228 0.564352 0.211947
18NOV22 0.350438 0.565953 0.206068
18NOV23 0.357424 0.566103 0.223202
18NOV24 0.357654 0.565678 0.220249
18NOV25 0.356471 0.563865 0.219776
18NOV26 0.356387 0.565271 0.214793
18NOV27 0.356823 0.564960 0.222866
18NOV28 0.358176 0.564787 0.218077
18NOV29 0.355035 0.565604 0.219194
18NOV30 0.356412 0.565002 0.218273
18DEC01 0.357185 0.564035 0.218855
18DEC02 0.357371 0.564045 0.218888
18DEC03 0.357818 0.564174 0.218377
18DEC04 0.355596 0.563107 0.215015
18DEC05 0.355889 0.564756 0.218642
18DEC06 0.357496 0.564294 0.220494
18DEC07 0.356916 0.566019 0.220167
18DEC08 0.356206 0.562254 0.220402
18DEC09 0.357700 0.565252 0.215887
18DEC10 0.356833 0.564137 0.216662
18DEC11 0.356786 0.562202 0.219232
18DEC12 0.356638 0.561865 0.217451
18DEC13 0.358035 0.562752 0.218607
18DEC14 0.355902 0.562634 0.224859
18DEC15 0.360013 0.564727 0.219230
18DEC16 0.356659 0.565118 0.222494
18DEC17 0.357135 0.563810 0.220967
18DEC18 0.357969 0.566295 0.215695
18DEC19 0.357324 0.562707 0.223183
18DEC20 0.358446 0.566419 0.217373
18DEC21 0.356186 0.563659 0.216011
18DEC22 0.358176 0.564284 0.218638
18DEC23 0.356850 0.565946 0.220731
18DEC24 0.354425 0.561980 0.207998
18DEC25 0.354454 0.561867 0.214094
18DEC26 0.353181 0.565356 0.219538
18DEC27 0.355358 0.566568 0.215939
18DEC28 0.356685 0.563327 0.224527
18DEC29 0.355575 0.564573 0.222689
18DEC30 0.355690 0.565006 0.223259
18DEC31 0.356457 0.563792 0.225734
19JAN01 0.354099 0.563559 0.218310
19JAN02 0.356247 0.563469 0.217970
19JAN03 0.355033 0.564424 0.223232
19JAN04 0.355617 0.565038 0.222239
19JAN05 0.356090 0.564962 0.228790
19JAN06 0.355641 0.565455 0.222413
19JAN07 0.355250 0.563849 0.222997
19JAN08 0.356550 0.563382 0.222826
19JAN09 0.355385 0.563644 0.228445
19JAN10 0.353277 0.563661 0.223497
19JAN11 0.352164 0.563330 0.226606
19JAN12 0.354875 0.564057 0.218748
19JAN13 0.355989 0.564631 0.221753
19JAN14 0.355084 0.563753 0.225325
19JAN15 0.356600 0.563599 0.229197
19JAN16 0.355432 0.562646 0.225655
19JAN17 0.356205 0.564188 0.230336
19JAN18 0.355295 0.561669 0.224612
19JAN19 0.355286 0.563106 0.218138
19JAN20 0.353836 0.563969 0.223619
19JAN21 0.357645 0.562534 0.222261
19JAN22 0.358566 0.564900 0.230907
19JAN23 0.357161 0.563100 0.230323
19JAN24 0.356781 0.564367 0.223675
19JAN25 0.354828 0.565726 0.220823
19JAN26 0.353830 0.564031 0.220174
19JAN27 0.354416 0.563420 0.219465
19JAN28 0.354883 0.563044 0.227559
19JAN29 0.355521 0.564030 0.224959
19JAN30 0.356026 0.563118 0.226155
19JAN31 0.355653 0.563437 0.220160
19FEB01 0.353948 0.564214 0.214587
19FEB02 0.354221 0.564313 0.214379
19FEB03 0.353785 0.563571 0.219327
19FEB04 0.356946 0.564033 0.222309
19FEB05 0.355873 0.565698 0.222672
19FEB06 0.355127 0.564612 0.221876
19FEB07 0.357056 0.563766 0.224184
19FEB09 0.356252 0.564533 0.221132
19FEB10 0.356494 0.565670 0.220033
19FEB11 0.354690 0.565874 0.217999
19FEB12 0.354536 0.565340 0.217446
19FEB13 0.356642 0.561705 0.221077
19FEB14 0.352403 0.561689 0.214786
19FEB15 0.343525 0.568479 0.234808
19FEB16 0.355701 0.564780 0.223003
19FEB17 0.354521 0.566694 0.214236
19FEB18 0.354916 0.563616 0.222739
19FEB19 0.353609 0.563820 0.223572
19FEB26 0.356296 0.565851 0.224880
19FEB27 0.356134 0.565430 0.223140
19FEB28 0.355442 0.563238 0.223091
19MAR01 0.355773 0.563059 0.220965
19MAR03 0.355051 0.564417 0.221240
19MAR06 0.355704 0.564071 0.220879
19MAR07 0.354502 0.561872 0.218984
19MAR08 0.354602 0.561965 0.224848
19MAR09 0.355080 0.562126 0.217430
19MAR10 0.358197 0.563832 0.221771
19MAR11 0.355074 0.564516 0.223776
19MAR12 0.353268 0.562044 0.218888
19MAR13 0.355079 0.563264 0.225450
19MAR14 0.355089 0.564163 0.225483
19MAR15 0.355857 0.561931 0.219834
19MAR16 0.355477 0.563967 0.215109
19MAR17 0.355218 0.563154 0.222858
19MAR18 0.357137 0.562018 0.231181
19MAR19 0.355887 0.564204 0.233957
19MAR20 0.354430 0.562876 0.221271
19MAR21 0.357911 0.563673 0.228312
19MAR22 0.354038 0.564395 0.222867
19MAR23 0.355078 0.564420 0.223692
19MAR24 0.353752 0.563627 0.219715
19MAR25 0.356982 0.563853 0.221639
19MAR26 0.354546 0.562763 0.218942
19MAR27 0.357485 0.564250 0.231833
19MAR28 0.353882 0.566724 0.224237
19MAR29 0.354911 0.565690 0.225624
19MAR30 0.354925 0.563820 0.223814
19MAR31 0.353798 0.561823 0.229791
19APR01 0.354484 0.563849 0.225877
19APR02 0.354783 0.564771 0.225215
19APR03 0.354594 0.565114 0.210159
19APR04 0.353611 0.564121 0.210023
19APR05 0.355337 0.565121 0.222384
19APR06 0.355402 0.563221 0.220207
19APR07 0.353807 0.562389 0.211343
19APR08 0.355396 0.563752 0.216552
19APR09 0.358281 0.564676 0.227762
19APR10 0.354863 0.562323 0.219860
19APR11 0.355960 0.564094 0.217282
19APR12 0.358147 0.564277 0.220093
19APR13 0.356234 0.562872 0.219408
19APR14 0.356547 0.563952 0.215960
19APR15 0.356057 0.567599 0.220771
19APR16 0.358423 0.566682 0.218737
19APR17 0.352952 0.563665 0.208004
19APR18 0.355364 0.565613 0.216830
19APR19 0.356374 0.563792 0.227586
19APR20 0.357826 0.566013 0.221418
19APR21 0.355857 0.563858 0.223802
19APR22 0.355840 0.566710 0.227403
19APR23 0.356833 0.565245 0.230147
19APR24 0.356844 0.563752 0.218790
19APR25 0.357411 0.564877 0.219968
19APR26 0.356941 0.562831 0.222799
19APR27 0.355587 0.564228 0.222531
19APR28 0.356635 0.564772 0.220536
19APR29 0.356343 0.565464 0.223771
19APR30 0.354382 0.563867 0.224634
19MAY01 0.356084 0.564597 0.225684
19MAY02 0.356069 0.566744 0.218721
19MAY03 0.355967 0.565840 0.218006
19MAY04 0.356251 0.565854 0.222470
19MAY05 0.357291 0.565086 0.221387
19MAY06 0.355665 0.564487 0.217993
19MAY07 0.356908 0.565070 0.223231
19MAY08 0.355009 0.564394 0.222218
19MAY09 0.355247 0.564843 0.224040
19MAY10 0.357068 0.564475 0.221766
19MAY11 0.355663 0.564739 0.222208
19MAY12 0.354613 0.565424 0.217962
19MAY13 0.356928 0.566871 0.219082
19MAY14 0.356488 0.565616 0.222475
19MAY15 0.353968 0.566077 0.226001
19MAY16 0.353793 0.565262 0.222161
19MAY17 0.355480 0.562562 0.226109
19MAY18 0.355510 0.563935 0.222882
19MAY19 0.356648 0.565404 0.224289
19MAY20 0.357327 0.564110 0.231135
19MAY21 0.354673 0.565133 0.227942
19MAY22 0.353152 0.564377 0.232077
19MAY23 0.354838 0.564025 0.227686
19MAY24 0.356455 0.563247 0.225923
19MAY27 0.355532 0.565227 0.224726
19MAY28 0.355674 0.564535 0.223537
19MAY29 0.354779 0.565074 0.219743
19MAY30 0.355636 0.567541 0.223818
19MAY31 0.354017 0.565867 0.224201
19JUN01 0.353722 0.563294 0.219209
19JUN02 0.355198 0.563906 0.211370
19JUN03 0.357373 0.566188 0.218864
19JUN04 0.351610 0.563531 0.221937
19JUN05 0.355366 0.564049 0.221447
19JUN06 0.355019 0.564832 0.220657
19JUN07 0.355642 0.566215 0.220776
19JUN08 0.354506 0.566192 0.223033
19JUN09 0.354997 0.564097 0.224940
19JUN10 0.356128 0.564717 0.226906
19JUN11 0.355620 0.562254 0.226020
19JUN12 0.356375 0.565851 0.222588
19JUN13 0.357267 0.563619 0.221552
19JUN14 0.354975 0.564176 0.221472
19JUN15 0.356273 0.565161 0.219810
19JUN16 0.354445 0.563922 0.223278
19JUN17 0.356965 0.565755 0.226121
19JUN18 0.358819 0.563761 0.214771
19JUN19 0.355060 0.563791 0.216783
19JUN20 0.353898 0.562991 0.215371
19JUN21 0.357465 0.563312 0.225005
19JUN22 0.351922 0.564433 0.219688
19JUN23 0.356587 0.562369 0.225959
19JUN24 0.355025 0.562962 0.234181
19JUN25 0.353733 0.567342 0.197431
19JUN26 0.354387 0.563422 0.216471
19JUN27 0.354454 0.566545 0.220557
19JUN28 0.355971 0.565873 0.216291
19JUN29 0.355190 0.562317 0.227993
19JUN30 0.356953 0.563679 0.226261
19JUL01 0.354591 0.564184 0.218420
19JUL02 0.355230 0.562486 0.220467
19JUL03 0.354862 0.562484 0.223407
19JUL04 0.354399 0.561927 0.224521
19JUL05 0.355669 0.566380 0.215234
19JUL06 0.356043 0.562517 0.217276
19JUL07 0.355930 0.561773 0.216111
19JUL08 0.354177 0.563038 0.218713
19JUL09 0.355854 0.563063 0.218265
19JUL10 0.354685 0.564593 0.215075
19JUL11 0.355765 0.562991 0.215797
19JUL12 0.356959 0.563946 0.222930
19JUL13 0.354481 0.562532 0.214448
19JUL14 0.355137 0.561353 0.215919
19JUL15 0.357543 0.562324 0.222977
19JUL16 0.355701 0.562688 0.220658
19JUL17 0.355077 0.562672 0.208789
19JUL18 0.356809 0.561549 0.213172
19JUL19 0.357924 0.562968 0.216860
19JUL20 0.357675 0.561131 0.223698
19JUL21 0.357981 0.561190 0.222356
19JUL22 0.355846 0.562153 0.209462
19JUL23 0.358351 0.563297 0.215228
19JUL25 0.356478 0.563335 0.212813
19JUL26 0.354901 0.563047 0.219429
19JUL27 0.354040 0.562150 0.212928
19JUL28 0.355253 0.560195 0.208847
19JUL29 0.355264 0.561564 0.212677
19JUL30 0.356638 0.563441 0.220031
19JUL31 0.357285 0.564701 0.213278
19AUG01 0.357231 0.562122 0.219339
19AUG02 0.355882 0.562112 0.215828
19AUG03 0.357579 0.562358 0.214494
19AUG04 0.356971 0.562192 0.216895
19AUG05 0.356756 0.562260 0.219793
19AUG06 0.354730 0.561336 0.216759
19AUG07 0.356022 0.561190 0.220060
19AUG08 0.352833 0.564893 0.217362
19AUG09 0.349806 0.562517 0.211934
19AUG10 0.355007 0.564758 0.218949
19AUG11 0.357083 0.564540 0.213619
19AUG12 0.358748 0.564403 0.225413
19AUG13 0.356641 0.564165 0.214701
19AUG14 0.354921 0.562093 0.218679
19AUG16 0.355277 0.564322 0.220347
19AUG17 0.357098 0.563025 0.220677
19AUG18 0.355664 0.563469 0.211501
19AUG19 0.357286 0.562694 0.216472
19AUG20 0.356707 0.563398 0.219766
19AUG21 0.358667 0.561378 0.222752
19AUG22 0.355201 0.563176 0.227922
19AUG23 0.355899 0.565730 0.216309
19AUG24 0.355536 0.562509 0.213454
19AUG25 0.356682 0.564381 0.210055
19AUG26 0.353233 0.562835 0.217088
19AUG27 0.355255 0.562164 0.218734
19AUG28 0.357309 0.561835 0.220571
19AUG29 0.355949 0.560436 0.216264
19AUG30 0.354642 0.559596 0.212590
19AUG31 0.356835 0.559722 0.213975
19SEP01 0.357122 0.563711 0.216405
19SEP02 0.355910 0.562539 0.216719
19SEP03 0.356483 0.562065 0.208713
19SEP04 0.355908 0.563039 0.213702
19SEP05 0.359049 0.563413 0.213685
19SEP06 0.356650 0.562334 0.221600
19SEP07 0.356919 0.565021 0.211139
19SEP08 0.356386 0.563871 0.219675
19SEP09 0.356960 0.561250 0.216770
19SEP10 0.356400 0.560906 0.217198
19SEP11 0.357448 0.562173 0.218691
19SEP12 0.356346 0.561565 0.232549
19SEP13 0.355259 0.562092 0.219722
19SEP14 0.358342 0.562977 0.222889
19SEP15 0.357335 0.563748 0.220057
19SEP16 0.356570 0.565509 0.212551
19SEP17 0.355219 0.565553 0.223106
19SEP18 0.358158 0.562491 0.216676
19SEP19 0.357029 0.562871 0.215611
19SEP20 0.355206 0.565269 0.218028
19SEP21 0.357283 0.565055 0.217492
19SEP22 0.356985 0.564619 0.214911
19SEP23 0.355420 0.564139 0.222265
19SEP24 0.354453 0.561227 0.215097
19SEP25 0.356214 0.562800 0.215795
19SEP26 0.355143 0.564537 0.219482
19SEP27 0.354885 0.564233 0.213219
19SEP28 0.352210 0.563121 0.209607
19SEP30 0.353873 0.564105 0.214449
19OCT01 0.354736 0.564284 0.213491
19OCT02 0.355713 0.564448 0.217835
19OCT03 0.356905 0.566662 0.214909
19OCT04 0.353218 0.565652 0.211477
19OCT05 0.354732 0.560648 0.225960
19OCT06 0.355912 0.561363 0.216535
19OCT07 0.355371 0.563509 0.210332
19OCT08 0.353910 0.563004 0.211316
19OCT09 0.355623 0.563294 0.218010
19OCT10 0.355365 0.565395 0.222562
19OCT11 0.357129 0.565512 0.222601
19OCT12 0.354456 0.565003 0.215232
19OCT13 0.354477 0.564807 0.213346
19OCT14 0.355545 0.565912 0.215956
19OCT15 0.354929 0.564084 0.219731
19OCT16 0.355441 0.563273 0.223483
19OCT17 0.354842 0.563083 0.217723
19OCT18 0.356065 0.564139 0.214723
19OCT19 0.357576 0.564292 0.214958
19OCT20 0.355084 0.563686 0.222600
19OCT21 0.356347 0.563691 0.221861
19OCT22 0.355291 0.563879 0.219139
19OCT23 0.355623 0.564285 0.223349
19OCT24 0.356203 0.563248 0.216975
19OCT25 0.350149 0.561861 0.203653
19OCT26 0.332024 0.564891 0.165309
19OCT27 0.345000 0.560721 0.197364
19OCT28 0.343860 0.562655 0.209237
19OCT29 0.342576 0.566613 0.210945
19OCT30 0.356844 0.563987 0.221943
19OCT31 0.358082 0.562980 0.235348
19NOV01 0.360644 0.563549 0.238972
19NOV02 0.356215 0.564518 0.231501
19NOV03 0.356907 0.563287 0.222299
19NOV04 0.356531 0.562264 0.223939
19NOV05 0.358119 0.561075 0.222618
19NOV06 0.356362 0.563287 0.234147
19NOV07 0.358573 0.564451 0.233238
19NOV08 0.357188 0.563131 0.228850
19NOV09 0.357658 0.564856 0.225279
19NOV10 0.357441 0.563777 0.229285
19NOV11 0.355832 0.562836 0.224245
19NOV12 0.357417 0.563575 0.225461
19NOV13 0.357069 0.564397 0.224348
19NOV14 0.356222 0.565533 0.220936
19NOV15 0.357989 0.563834 0.223042
19NOV16 0.356815 0.565494 0.229899
19NOV17 0.357733 0.565209 0.224903
19NOV18 0.356780 0.565458 0.225510
19NOV19 0.355952 0.564403 0.209372
19NOV20 0.355658 0.564245 0.220736
19NOV21 0.356618 0.564049 0.214046
19NOV22 0.358960 0.562942 0.220899
19NOV23 0.357598 0.564154 0.219407
19NOV24 0.356874 0.563051 0.217106
19NOV25 0.356400 0.564167 0.213479
19NOV26 0.356894 0.564819 0.211835
19NOV27 0.354726 0.564605 0.217425
19NOV28 0.355375 0.564539 0.212250
19NOV29 0.354182 0.565979 0.220433
19NOV30 0.355753 0.567463 0.216021
19DEC01 0.355247 0.566134 0.215918
19DEC02 0.355331 0.564159 0.217113
19DEC03 0.355798 0.564294 0.212358
19DEC04 0.355633 0.563967 0.218946
19DEC05 0.357585 0.557862 0.213591
19DEC06 0.355846 0.563627 0.225974
19DEC07 0.355688 0.563550 0.218403
19DEC08 0.356159 0.564015 0.218988
19DEC09 0.357062 0.564453 0.217693
19DEC10 0.356205 0.563493 0.219437
19DEC11 0.357529 0.563350 0.221163
19DEC12 0.357092 0.563720 0.217040
19DEC13 0.355844 0.562485 0.218326
19DEC14 0.355158 0.564824 0.218816
19DEC15 0.354685 0.566871 0.210772
19DEC16 0.343285 0.562617 0.219127
19DEC17 0.353998 0.567047 0.226155
19DEC18 0.356115 0.564916 0.218670
19DEC19 0.357679 0.565122 0.232988
19DEC20 0.358335 0.566511 0.222172
19DEC21 0.356260 0.565191 0.220912
19DEC22 0.357026 0.564102 0.221609
19DEC23 0.355593 0.564649 0.219034
19DEC24 0.353319 0.567803 0.216802
19DEC25 0.354827 0.564943 0.220796
19DEC26 0.357866 0.567254 0.218214
19DEC27 0.354872 0.566916 0.214868
19DEC28 0.357779 0.566295 0.218905
19DEC29 0.356017 0.566221 0.221046
19DEC30 0.356794 0.565491 0.220944
19DEC31 0.356349 0.564744 0.221036
20JAN01 0.357479 0.564813 0.220580
20JAN02 0.356525 0.565282 0.218419
20JAN03 0.355202 0.563476 0.221445
20JAN04 0.355986 0.565735 0.214831
20JAN05 0.355035 0.565908 0.219687
20JAN06 0.356783 0.565296 0.223768
20JAN07 0.356917 0.564004 0.230912
20JAN08 0.358981 0.565181 0.221032
20JAN09 0.358335 0.565523 0.224340
20JAN10 0.356524 0.565919 0.217303
20JAN11 0.357566 0.564420 0.218960
20JAN12 0.356797 0.565844 0.221246
20JAN13 0.355420 0.568222 0.215903
20JAN14 0.356946 0.565390 0.219345
20JAN15 0.357281 0.565039 0.223483
20JAN16 0.356954 0.566601 0.217695
20JAN17 0.356461 0.566324 0.227589
20JAN18 0.356359 0.566457 0.221566
20JAN19 0.356681 0.565142 0.222847
20JAN20 0.358286 0.564600 0.223568
20JAN21 0.356461 0.566856 0.219821
20JAN22 0.356277 0.564411 0.219379
20JAN23 0.355057 0.565353 0.217422
20JAN24 0.355897 0.564981 0.217811
20JAN25 0.356785 0.564024 0.216945
20JAN26 0.357072 0.564023 0.220120
20JAN27 0.356200 0.563151 0.219549
20JAN28 0.354722 0.563660 0.216085
20JAN29 0.356227 0.564557 0.213215
20JAN30 0.357282 0.566138 0.220343
20JAN31 0.355725 0.565156 0.215686
20FEB01 0.356719 0.563887 0.218675
20FEB02 0.356172 0.564253 0.214244
20FEB03 0.358247 0.565239 0.220688
20FEB04 0.354898 0.564758 0.213615
20FEB05 0.358795 0.564472 0.216962
20FEB06 0.357546 0.564761 0.217911
20FEB07 0.354930 0.563231 0.227818
20FEB08 0.358858 0.564000 0.222952
20FEB09 0.355518 0.564852 0.221147
20FEB10 0.356604 0.562980 0.219535
20FEB11 0.356106 0.565053 0.215272
20FEB12 0.355402 0.566201 0.215610
20FEB13 0.355188 0.566368 0.223602
20FEB14 0.357285 0.565498 0.215030
20FEB15 0.356433 0.565284 0.219165
20FEB16 0.356626 0.563623 0.222314
20FEB17 0.356461 0.563376 0.218621
20FEB18 0.355437 0.563426 0.225540
20FEB19 0.356686 0.564078 0.225008
20FEB20 0.356703 0.561904 0.223263
20FEB27 0.354205 0.563559 0.218316
20FEB28 0.353815 0.564583 0.219850
20FEB29 0.355397 0.565569 0.215046
20MAR01 0.354653 0.565692 0.218066
20MAR02 0.353772 0.564092 0.214524
20MAR03 0.354900 0.563696 0.215360
20MAR04 0.355207 0.566107 0.217006
20MAR05 0.354498 0.563612 0.221391
20MAR06 0.354269 0.563934 0.225311
20MAR07 0.355000 0.563259 0.221013
20MAR08 0.354616 0.563763 0.220785
20MAR09 0.355242 0.564973 0.220743
20MAR10 0.356574 0.565697 0.217320
20MAR11 0.354235 0.564515 0.213640
20MAR12 0.354758 0.566057 0.216752
20MAR13 0.354309 0.564176 0.217593
20MAR14 0.355938 0.562201 0.227519
20MAR15 0.356762 0.562213 0.221164
20MAR16 0.357406 0.564208 0.218861
20MAR17 0.355444 0.563781 0.211164
20MAR18 0.357026 0.563901 0.214364
20MAR19 0.355878 0.561078 0.215546
20MAR20 0.357353 0.563368 0.215101
20MAR21 0.355256 0.563743 0.219104
20MAR22 0.354810 0.564622 0.212191
20MAR23 0.359942 0.564014 0.233788
20MAR24 0.357482 0.565949 0.222350
20MAR25 0.356753 0.564849 0.227040
20MAR28 0.353377 0.563737 0.214166
20MAR29 0.355506 0.564629 0.218171
20MAR30 0.361314 0.564407 0.214487
20MAR31 0.352715 0.564853 0.218669
20APR01 0.354183 0.566282 0.218826
20APR02 0.353960 0.565096 0.221244
20APR07 0.356832 0.563388 0.226783
20APR08 0.356545 0.566706 0.219000
20APR09 0.353390 0.564240 0.227135
20APR10 0.355738 0.564006 0.220197
20APR11 0.354248 0.563281 0.222720
20APR12 0.354853 0.564059 0.223549
20APR13 0.354211 0.567947 0.216441
20MAY08 0.353154 0.563168 0.227037
20MAY11 0.347967 0.565556 0.209416
20MAY16 0.354021 0.563621 0.230995
20MAY17 0.353015 0.564246 0.224941
20MAY18 0.357716 0.562729 0.232863
20MAY19 0.356066 0.563090 0.226576
20MAY20 0.354203 0.562898 0.222618
20MAY21 0.354565 0.563144 0.222494
20MAY22 0.357413 0.565505 0.225207
20MAY23 0.355179 0.565829 0.223173
20MAY24 0.356430 0.565220 0.219734
20MAY25 0.353235 0.566006 0.218928
20MAY26 0.356447 0.566607 0.218137
20MAY27 0.356379 0.566353 0.213611
20MAY28 0.354019 0.566030 0.214322
20MAY30 0.357137 0.566859 0.222191
20MAY31 0.354179 0.566157 0.221118
20JUN01 0.355819 0.567986 0.225292
20JUN02 0.346492 0.563945 0.211853
20JUN03 0.316939 0.564993 0.184351
20JUN04 0.334363 0.563070 0.188468
20JUN05 0.342148 0.563614 0.209619
20JUN06 0.339837 0.566210 0.219010
20JUN07 0.355125 0.566553 0.222849
20JUN08 0.356274 0.564129 0.222844
20JUN09 0.358680 0.564808 0.230040
20JUN10 0.355054 0.568620 0.220819
20JUN11 0.354672 0.565459 0.220069
20JUN12 0.354389 0.563707 0.219187
20JUN13 0.355485 0.565745 0.217997
20JUN14 0.351396 0.564801 0.209507
20JUN15 0.342402 0.565574 0.204590
20JUN16 0.344927 0.565339 0.213024
20JUN17 0.347676 0.566459 0.213253
20JUN18 0.354645 0.565704 0.215406
20JUN19 0.356506 0.563777 0.225803
20JUN20 0.356276 0.563828 0.221137
20JUN21 0.356524 0.563494 0.220408
20JUN22 0.352930 0.563635 0.212835
20JUN23 0.355650 0.563913 0.217048
20JUN24 0.355971 0.562335 0.223464
20JUN25 0.355843 0.563562 0.220207
20JUN26 0.357454 0.564324 0.221291
20JUN27 0.357180 0.564334 0.224017
20JUN28 0.356431 0.561783 0.223365
20JUN29 0.355438 0.561355 0.226754
20JUN30 0.356235 0.562061 0.214113
20JUL01 0.356333 0.564096 0.220697
20JUL02 0.355975 0.563148 0.221776
20JUL03 0.356604 0.564111 0.223309
20JUL04 0.356185 0.563011 0.220115
20JUL05 0.354806 0.563423 0.219346
20JUL06 0.352660 0.565062 0.217140
20JUL07 0.355002 0.563991 0.216600
20JUL08 0.355513 0.563960 0.216380
20JUL09 0.355930 0.565366 0.216190
20JUL10 0.354636 0.562688 0.218808
20JUL11 0.355303 0.563725 0.217831
20JUL12 0.355930 0.563029 0.218586
20JUL13 0.353684 0.562935 0.216220
20JUL14 0.355956 0.562370 0.224312
20JUL16 0.353527 0.563898 0.214024
20JUL17 0.353587 0.565553 0.212685
20JUL18 0.356732 0.563975 0.214003
20JUL19 0.354929 0.564907 0.218857
20JUL20 0.352872 0.564368 0.217537
20JUL21 0.355216 0.562314 0.212931
20JUL22 0.353524 0.561466 0.213135
20JUL23 0.353478 0.563085 0.216295
20JUL24 0.356947 0.563922 0.217909
20JUL25 0.357566 0.563830 0.224621
20JUL26 0.357113 0.564360 0.217525
20JUL27 0.356222 0.562573 0.222014
20JUL28 0.354548 0.564680 0.219961
20JUL29 0.352039 0.561565 0.224230
20JUL30 0.356482 0.563201 0.221417
20JUL31 0.355636 0.563021 0.212168
20AUG01 0.355377 0.564221 0.215526
20AUG02 0.353928 0.565482 0.217407
20AUG03 0.356912 0.564739 0.222441
20AUG04 0.356957 0.563812 0.223855
20AUG05 0.355428 0.563164 0.219530
20AUG06 0.355193 0.564265 0.217668
20AUG07 0.355577 0.563013 0.220024
20AUG08 0.354815 0.563184 0.218093
20AUG09 0.354987 0.560590 0.220557
20AUG10 0.354889 0.563677 0.216819
20AUG11 0.354540 0.561701 0.217738
20AUG12 0.355588 0.562096 0.219265
20AUG13 0.355912 0.564087 0.222655
20AUG14 0.357355 0.564131 0.222657
20AUG15 0.353976 0.563813 0.218467
20AUG16 0.354118 0.562252 0.215037
20AUG17 0.353440 0.564948 0.218870
20AUG18 0.352705 0.564263 0.219385
20AUG19 0.356221 0.562919 0.217024
20AUG20 0.356439 0.565429 0.211139
20AUG21 0.357538 0.563480 0.213464
20AUG22 0.356686 0.564103 0.214779
20AUG23 0.354461 0.562914 0.221299
20AUG24 0.354738 0.563992 0.226881
20AUG25 0.354824 0.563054 0.217228
20AUG26 0.352341 0.562003 0.220937
20AUG27 0.354406 0.563404 0.213668
20AUG28 0.354995 0.562300 0.223371
20AUG29 0.353908 0.562236 0.220107
20AUG30 0.355442 0.562490 0.216227
20AUG31 0.357159 0.563614 0.216329
20SEP01 0.355863 0.563860 0.219236
20SEP02 0.356013 0.562396 0.223007
20SEP03 0.355331 0.563947 0.203770
20SEP04 0.351732 0.565094 0.202928
20SEP05 0.352820 0.564460 0.209360
20SEP06 0.356980 0.562303 0.210777
20SEP07 0.352887 0.564391 0.212195
20SEP08 0.355075 0.565037 0.211261
20SEP09 0.353570 0.564109 0.216056
20SEP10 0.355841 0.561693 0.218495
20SEP11 0.354340 0.562202 0.217408
20SEP12 0.349525 0.564468 0.210489
20SEP13 0.350547 0.561472 0.205107
20SEP14 0.355434 0.565176 0.217089
20SEP15 0.352290 0.562834 0.209228
20SEP16 0.348833 0.562779 0.211849
20SEP17 0.345168 0.561470 0.211738
20SEP18 0.355566 0.563466 0.222767
20SEP19 0.355274 0.562008 0.215250
20SEP20 0.354048 0.562630 0.205012
20SEP21 0.354438 0.565200 0.211744
20SEP22 0.352532 0.564382 0.214895
20SEP23 0.354317 0.563058 0.215236
20SEP24 0.352655 0.562146 0.209671
20SEP25 0.355000 0.561195 0.210337
20SEP26 0.355129 0.561084 0.216336
20SEP27 0.356630 0.561214 0.213559
20SEP28 0.355854 0.562006 0.222292
20SEP29 0.355323 0.563392 0.216388
20SEP30 0.355205 0.563378 0.217330
20OCT01 0.355827 0.562243 0.225643
20OCT02 0.356029 0.561609 0.216258
20OCT03 0.353109 0.560928 0.216691
